name,setTime,star,content
Luke Lin,1 年前,5,"地方不大。
但可以靜靜的坐在水田中間，樹蔭下的大石上，欣賞山色天光倒映水面。
夕陽西下的時分來，整個水面都會反射金黃色的光影，非常美麗！"
Herschel Wang,2 年前,4,
吳淑嬌,4 年前,5,很棒的地方
張又仁,4 年前,3,此中有禪意，欲辯已忘言。
Kate Yu,4 年前,5,
S .Y.,4 年前,3,
