name,setTime,star,content
劉政寧,11 個月前,2,比較合適假日烤烤肉 人多環境品質就這樣了
郭家瑋,1 年前,5,可玩水又可烤肉
R IN,1 年前,5,好山 好水 好文化
鍾文正,2 年前,5,
信詮陳,2 年前,4,
荊凱祥,2 年前,4,入廠費用便宜，可供烤肉及小孩放電的山泉水冷水池。
薛雅黛,3 年前,5,世外桃源，完全放鬆的時光！可烤肉、玩水，聽聽山裡傳來的交響樂，搭配360度立體北大武山自然景觀，以及色階	#007FFF的天空，what a wonderful life!!!
echen Cheng,4 年前,5,天很藍，山很美，水很冰，還有芒果可以採耶！
施妮君,5 年前,5,
