name,setTime,star,content
34陳靜萱,5 個月前,5,
泰山,3 年前,5,
林KK,3 年前,3,
BOSS Lee,4 年前,4,
龔啟明,4 年前,3,
戚一德,4 年前,3,
啟民翁,5 年前,5,也是由一太衛浴公司的，應該改名爲基隆歷史館，對於基隆歷史的精緻敘述，比基隆故事館強太多了。基隆市中小學校老師，應該帶領學生來瞭解一下。
黃惠琪,6 年前,5,很適合拍拍照，走走悠閒的好地方
iam Weichen,6 年前,5,
Josh Chen,6 年前,5,
