name,setTime,star,content
馬哥,1 年前,4,
施德軍,3 年前,5,能高安東軍 縱走露營的重要一站 相當不錯 而且還有活水-
剛剛豪,3 年前,3,太擠
蕭嘉偉,3 年前,5,附近有活水源
徐崇哲,4 年前,4,水鹿成群，妹池有活水源
張建中,4 年前,4,
teddy chen,4 年前,5,旁邊的屯路妹池有活水源，大隊伍的話會選擇妹池紮營，地雷區遍佈四處，走路要小心
