name,setTime,star,content
yuhsin,2 天前,2,
滔,2 天前,5,
畢大,4 天前,5,
林秋文,1 週前,5,
SHADOW LU,1 週前,5,
郭郭,1 週前,5,震撼與興奮
羅明宏,1 週前,5,航空迷及可以攜家帶眷感受發動機聲爆好地方
葉青青,1 週前,5,
Barry Kuo,1 週前,5,
林聖恩,1 週前,5,
ching yu yang,2 週前,5,可以很近的看到戰鬥機降落
KIWI SUN,2 週前,5,
陳冠磬,2 週前,2,"在路邊⋯要注意來車
週日沒訓練⋯不要白跑
不想曬太陽的就不要前往"
黃雅雰,2 週前,5,
Stanley Hong,3 週前,5,與戰鬥機近距離合照的景點🫡
林東献,3 週前,5,
YUAN-PEN TSAI,3 週前,5,"這太棒了,第一次看到這麼多飛機"
潛艇,4 週前,5,
William Chen,1 個月前,5,
Chou Dino,1 個月前,3,
林憲,1 個月前,5,"可以看到F5E,勇鷹起降，還有F16衝場"
