name,setTime,star,content
賴盈憲,3 個月前,5,
Crystal 心綺,3 個月前,5,"為排灣族部落，雖叫「馬兒村」，卻與馬一點關係都沒有。
馬兒村名是從日人所記載的Manul 翻譯而來。原居地在新好茶上方井部山西南側山腹，標高近900公尺，因地質變動，於1967年遷村於此。
馬兒附近有豐富的觀光遊憩資源，值得大家來感受原民的各項文化歷史。"
