name,setTime,star,content
人生,1 個月前,5,天氣很好心情好
馬楷鈞,4 個月前,4,
Alan Huang,6 個月前,5,
龍尾巴,8 個月前,5,天氣好就美
伊森的登山天地,11 個月前,5,
Hou Allen,1 年前,4,
徐文雄,2 年前,5,"景色真美？
漂亮 美極了"
蕭嘉偉,3 年前,5,視野很好的山頭
史賢明,4 年前,3,
teddy chen,4 年前,5,眺望白石池及光頭山的好地點
黃得源,4 年前,5,
Mengchang Hsu,5 年前,5,在抵達白石山頂前步道與山脈主稜有偏離，霧大時須小心前進方向可能會誤走另一條支稜。
