name,setTime,star,content
林小六,4 週前,5,
Min Chen,2 個月前,5,
何建林,5 個月前,5,
陳建誠,9 個月前,1,"希望蓋一個滑板場,
例如台北市極限運動場"
永智,10 個月前,2,為什麼這邊很少人？一般都只會去旁邊的五股防災公園，這裡就像廢棄的公園
