name,setTime,star,content
Victor,1 個月前,5,來看望海的恐龍 ：）
林大鈞,4 個月前,2,不知道是要哪個角度，才能把這景致幻想成海恐龍勒？
阮如軒,2 年前,5,
Chiho Tsai,5 年前,4,特殊的海岸岩石地形，適合拍照留影
張束縛,6 年前,3,"恐龍頭
龍鰭
恐龍皮膚"
