name,setTime,star,content
sung denny,2 週前,4,視野開闊，觀星、夜景美地
桂哥哥,2 個月前,5,台北近郊，視野很棒
Jacky Jk,2 個月前,4,拍攝風景的位置
Tom Fu,3 個月前,4,從現場看風景極佳。周圍有一些咖啡供應當地食品和飲料。
愛流浪,4 個月前,5,
葉明忠,5 個月前,4,迷霧中的斜射光
何柏澐,6 個月前,5,
Lee hi,9 個月前,5,日出最佳地點
Zi Shen Chen,11 個月前,5,很多人來追日，大家都保持整潔，很棒。
苗氷語（冰語）,1 年前,5,雲海琉璃光攝影點
