name,setTime,star,content
廖婉夙,1 個月前,5,產品豐富設計非常有特色。
tung,1 個月前,5,
沈榆凱,1 個月前,5,店員服務態度不錯，很會位客人需求著想
吳庭瑜,1 個月前,5,愛心玫瑰岩塊也太可愛，好不猶豫，買了！
李盈,1 個月前,5,好喜歡這邊 帶著我的家人一起來這欣賞體驗，有別於一般傳統的鹽燈店！太厲害了👍 …
sir CHUANG,1 個月前,5,如此美麗的地方真的很推薦大家前來看看，我買了兩個鹽燈，真的比外面的好太多了 讚
鄭秀鈴,1 個月前,5,"超級漂亮的地方，
服務很優質
不強迫推銷👍 …"
莊子慧,1 個月前,5,"服務很好
環境也很好
還能停車"
Bensen Chen,1 個月前,5,"服務很好
環境也很好
東西都很有價值"
John Hsueh,1 個月前,5,能淨化心靈的產品，服務用心～
顏瓊雯,1 個月前,5,一進來感受就很溫暖很舒服，磁場淨化能量提升👍👍👍 …
Jinui Lu,1 個月前,5,服務友善 產品多樣 假日好去處
Leslie Liu,1 個月前,5,"商品很美
樣式很多
假日可以取得好去處"
邱思嘉,1 個月前,5,店員解說詳細，服務親切！
wecn,1 個月前,5,今日一早開門第一位客人產品最足可以任君挑選，店家介紹清楚給予客戶最佳建議和選擇，不會給予任何壓力
Lorraine,2 個月前,5,"店員很親切介紹
商品漂亮"
文彬連,2 個月前,5,好久沒有來，這裡多了好多商品，東西非常多元，比起其他的鹽燈店好太多了 超棒的👍 …
葉 媛媛,2 個月前,5,服務好.選擇多
Shirley,2 個月前,5,價格可以 造型多樣
陳博竣,2 個月前,5,送禮自用兩相宜 讚👍 …
珊珊黃,2 個月前,5,"很漂亮的環境～超多燈可以選擇👍🏻
媽媽很喜歡 …"
Dan yen,2 個月前,5,服務親切
Lin峙帆,2 個月前,5,解說詳細👍 …
卓婉惠,2 個月前,5,服務人員態度不錯👍 …
Sam Yeh,2 個月前,3,"商家自己換會員系統，結果把之前的消費記錄搞丟了，導致無法累積到足夠的消費折扣，居然還義正嚴詞的說這是正常的？

第一次去時覺得很有創意的店，也買了一些，但東西太貴，去幾次後看到都是相同的東西，沒什麼創意，不然就是唬爛你東西只剩一件，有人先下訂了，現在不買就沒了，當大家三歲小孩嗎？"
Elin Elin,2 個月前,5,"讓人眼睛一亮的地方，原來鹽燈也可以設計的如此多元，充滿藝術的氣息。
店內的氣氛、店家的服務和產品都非常棒"
Shih Hsin CHEN,2 個月前,5,正能量磁場。
浩浩陳,2 個月前,5,服務親切；產品實在！
Lee,2 個月前,5,裡面很漂亮
詹珮雯,2 個月前,5,"正能量滿滿的鹽夢工場💡
大推薦👍 …"
唐藝家,2 個月前,5,老闆娘親切美麗.服務超好。
張志燕,2 個月前,5,很棒的地方好喜歡
林麗明,2 個月前,5,老闆娘人美心也美，鹽燈超漂亮！
范.素容,2 個月前,5,"服務態度超好👍👍👍！
東西都很美！😊 …"
王莉金,2 個月前,5,服務專業，鹽燈超美！
Jason Chien,2 個月前,5,品質好，服務超棒
swenling Hsiao,2 個月前,5,鹽燈品質好，多樣化，服務好！
Kasey Hou,2 個月前,5,
Allie Baker,2 個月前,5,正在找鹽燈就巧遇這間店，裡面的商品都很有質感，服務人員也很親切的介紹，好推薦啊
js chang,2 個月前,5,
許隱籃,2 個月前,5,"超級美的地方
我女兒買了一顆 超美的大白鹽燈❤️
很推薦大家來
店員不強迫推銷👍 …"
林德豐,2 個月前,5,服務好 東西品質佳 很棒
Jean Lin,2 個月前,5,服務很好👍 …
黃玉秀,2 個月前,5,體驗鹽夢工場的鹽燈SPA。。
黃玉雲,2 個月前,5,我和姊妹體驗塩屋正能量VeryGood
李菊英,2 個月前,5,這一顆月亮好美，好想把他帶回家❤️
Sonia,2 個月前,5,好喜歡他們的東西 真的超級美的🥰🥰🥰 …
蔡瑞聰,3 個月前,5,超棒的
陈小雯,3 個月前,5,服務很好，態度親切感，款式很多，解釋也相當清楚，讚
陳緯娟,3 個月前,5,"體驗鹽燈養護身體很舒服可以排濕氣
鹽燈很多款式也有造型 很漂亮☺️"
Benson Liu,3 個月前,3,
林鼎翔,3 個月前,5,"鹽燈價格實在
款式多樣提供選擇
白色鹽燈很美❤️"
涵,3 個月前,5,"我前陣子買了一顆鹽燈給媽媽，
單純想說覺得可以淨化空氣、除濕
對我媽媽身體也是好事一件！

點到現在大概快半年的時間，
ㄧ問媽媽的反饋，
沒想到，她告訴我房間的空氣真的變的很舒服！
20幾年的房子雖然每天都有開除濕機，但可能住淡水附近比較潮濕，
偶爾還是會有一點點霉味跑出來，
這半年有了鹽燈，
很明顯霉味完全消失了！

覺得好棒～
也在評估每個房間都來放一顆好嚕🤣
希望更多人知道鹽燈好處多多！❤️"
Arnold Hung,3 個月前,3,鹽燈造型多樣 有黃褐色和淡黃色還有些是比較深色 價差也很大 基本上價位不低 可代為寄 送 不必自己提回家
Tiffer Ding,3 個月前,5,"店員說門市的燈都有選過
真的每盞都美美
很快就找到最愛的鹽燈了
門市店員人很好
很耐心也不會有壓力的購物
覺得整個購物都很舒服"
羅淑玲,3 個月前,5,這個地方真的而且他們的新商品真的超多！有別於一般的傳統鹽燈超棒！！！
Winson Chang,3 個月前,5,"讓人眼睛一亮的地方，原來鹽燈也可以設計的如此多元，充滿藝術的氣息。
店內的氣氛、店家的服務和產品都非常棒～"
Christina,3 個月前,5,鹽燈款式超多超美，老闆很親切，假日都有開喔！
童奕凱,3 個月前,5,感謝店長推薦，很熱心的介紹跟服務
張沛葳,3 個月前,5,鹽燈很美，以來回購很多次，人員都很親切
蔡小怪,3 個月前,5,"好看又超值的鹽燈
忍不住多買了🥰😍😘 …"
林佳蓉,3 個月前,5,解說很詳細
楊雯雁,3 個月前,5,好多漂亮有造型的鹽燈，非常喜歡
李包子,3 個月前,5,店員服務很棒，有個美好的購物體驗
Lu Li,3 個月前,5,"店員細心講解
商品很喜歡💖"
Eric Sun,4 個月前,5,
艾瑪,4 個月前,5,真的太棒了
Johnny Chen,4 個月前,5,
tzu yu su,4 個月前,5,
李佳旻,4 個月前,5,
徐月亮,4 個月前,5,
Angel Lin,4 個月前,5,
葉德惠,4 個月前,5,鹽燈很漂亮唷
曾德惠,4 個月前,5,
謝佳帆,4 個月前,5,小剪影很漂亮
黃橘子,4 個月前,5,
D D,4 個月前,5,
Rachel Liao,4 個月前,5,
洪淑娟,4 個月前,5,
路曉,4 個月前,5,
佑子,4 個月前,5,
li lili,4 個月前,5,
Chou Flower,4 個月前,5,
李婉甄,4 個月前,5,
蓋仙馬,4 個月前,5,
李承恩,4 個月前,5,非常好
王嬿嬿,4 個月前,5,
陳明正,4 個月前,5,
魏伯叡,4 個月前,5,
Andy Lin,4 個月前,5,
Wb Liu,4 個月前,5,
李靜紋,4 個月前,5,
亞風,4 個月前,5,
Jian Owen (Owen),4 個月前,5,
Shelli Wang,4 個月前,5,
林彥汝,4 個月前,5,
謝宜珍,4 個月前,5,
馬玲雅,4 個月前,5,
翁麗華,4 個月前,5,好地方
林小叡,4 個月前,5,很棒這個地方很美
張庭嘉,4 個月前,5,"買了好多 老客人了
超美的很多新的東西👍
讓人嘆為觀止 …"
吳慧芳,4 個月前,5,"好喜歡來這邊
買了好多
真心推薦給大家
比其他家來的精緻優選👍 …"
Fran,4 個月前,5,"找了很久的鹽燈店，網路搜尋後發現這裡。

服務非常好，很專業！
場地磁場很好，非常推薦來此挑選！
很開心的購物體驗👍🏻超推！"
黃煒喻,4 個月前,5,介紹得很清楚
coffee hsu,4 個月前,5,鹽燈樣式齊全，滿足各式需求，店員服務親切，重點專業度很夠，價格合理也公道，標價清楚，購物環境舒適，不會強迫推銷，很耐心解答顧客提出的各式疑問，真的大推👍
Doris Liu,4 個月前,4,服務人員親切幫忙挑選，環境舒服，送禮的好選擇！
賴老師,4 個月前,4,介紹相信
果菜豬,4 個月前,5,服務很優，講解詳細，值的參訪。
陳璇璇,4 個月前,5,值得參觀，環境乾淨，服務講解詳細。
Chia i,4 個月前,5,款式多、價格合理，服務先生的態度讓人很自在、專業👍🏻👍🏻 …
周泰良,4 個月前,5,很漂亮
陳怡慧,4 個月前,5,"店員親切介紹商品
價格合理👍🏻👍🏻👍🏻"
劉芷瑜,4 個月前,5,很好，真的很棒的地方，服務也非常好
Polly Chou,5 個月前,5,服務良好 耐心解說及建議
katti Wang,5 個月前,5,店內氣氛很舒服～介紹詳細、服務親切，讓第一次接觸鹽燈的我們有很棒的體驗！
Seasky Seasky520346,5 個月前,5,
Amber Lee,5 個月前,5,"網路上找到評價非常高
現場人員解說也很專業細心
進來會每個都想買😂
推推！ …"
江鴻逵,5 個月前,4,
魏秋萍,5 個月前,5,超級漂亮的地方我買了好多
Jenny Lin,5 個月前,5,服務很好，款式很多，店內也有折扣活動，環境不錯，好停車，這次買個不一樣的白鹽燈來配裝潢色，下次會再來挑個有眼緣的放玄關
劉妞妞（Jane Liu）,5 個月前,5,服務很好，講解很仔細！
王國登,5 個月前,5,讚喔
楊宜樺,5 個月前,5,服務態度很好
Ariel Lee,5 個月前,5,服務親切👍 …
1OO284魏吉助,5 個月前,5,商品多樣，非常好！
鄭如君,5 個月前,5,服務佳，物美
邱偉君,5 個月前,5,服務品質好，服務人員親切
伊伊伊,5 個月前,5,服務品質很好
火山大隊長,5 個月前,5,服務態度很好 👍 …
陳曉明,5 個月前,5,非常棒的體驗 講解很細心
陳怡安,5 個月前,5,服務很好 品質很讚
2019 Wang,5 個月前,5,讚👍 …
莊佩琪,6 個月前,5,送禮自用兩相宜，服務親切，有任何問題都能細心回答，店內的氛圍很溫暖，想送禮或居家佈置很適合來這裡尋求靈感！
C.F WANG,6 個月前,5,鹽燈烤箱很溫暖，來這裡感受一下提升一下今年運勢
筠珮,6 個月前,5,"第一次來，以前都是去板橋的❤️
買了好多顆👍🏻"
何志欽,6 個月前,5,
Jessie Chen,6 個月前,5,"服務良好..
現場溫馨.."
LIN冠汝,6 個月前,5,
蘇稚雅,6 個月前,5,商家服務親切不強迫推銷～
林瑋欣,6 個月前,5,介紹很詳細，很親切，值得再訪再回購的地方👍
JAMES CHEN,6 個月前,5,趕在大特價最後一天，買個鹽燈發大財囉！
Sophia Cheng,6 個月前,5,今天大特價最後一天唷
蔡雅華,6 個月前,5,服務好，很專業，商品很精美，價格便宜。
張婷,6 個月前,5,喜歡 好舒服
呂錦龍,6 個月前,5,品質優良
鄒寶,6 個月前,5,來了好多次了！已經是快要變成股東了哈哈哈哈😂 …
鄒老師,6 個月前,5,服務人員很專業很用心❤️
Dora Huang,6 個月前,5,"買鹽燈可以來這裡參觀😄
有親切的服務和解說👍
選擇多樣化"
Jenny Wang,6 個月前,5,這個我超愛，服務人員真的很好，不會讓你有壓力要購買。
胡文睿,6 個月前,5,環境漂亮、服務人員親切。
Yu Ching,6 個月前,5,超喜歡來這的 充滿正能量，客人超多，建議早點來🥰 …
胡齊良,6 個月前,5,好地方真好，😊
鄭汝安,6 個月前,5,超喜歡來的，每次來收穫滿滿❤️
邱達清,6 個月前,5,好喜歡老客人買了超多的
廖家緯,7 個月前,5,鹽燈款式很多，也有精油功能，可以慢慢挑選。
WEN CHANG,7 個月前,5,"可可愛愛❤️
買到喜歡的鹽燈很開心🌝 …"
余佩芳,7 個月前,5,服務人員親切，鹽燈款式多樣，造型充滿設計，環境超級舒適～
張昌進,7 個月前,5,超美的鹽燈，買了好多個👍🏻
王麗珠,7 個月前,5,"超級美的地方，服務人員非常優質！
買了一個大財位回去，非常推薦！！！"
吳季芸,7 個月前,5,很美 環境很好 鹽燈很美
阮厚昇,7 個月前,5,老闆人很親切 非常有耐心 場地很大 可以盡情觀看
徐家蓉,7 個月前,5,"鹽燈造型多元可以選擇，除了照明，
還有招財效果。"
林冠宇,7 個月前,5,"服務親切
環境很舒服"
13李思葶,7 個月前,5,"很漂亮、進來有一種溫馨感
而且設計的鹽燈都很漂亮很有質感
值得再來一次😍"
Tin Wang,7 個月前,5,"漂亮又舒服的鹽燈工廠體驗
價格合理，東西好"
蘇毓庭,7 個月前,5,鹽燈好可愛~
王圓圓,7 個月前,5,來買球球燈，腳部拉筋的鹽塊超有感
王士維,7 個月前,5,鹽燈很可愛
王榛麗,7 個月前,5,這間鹽燈店是我看過最棒的，推薦給大家
丁國強,7 個月前,5,超級美的地方 我買了很多👍 …
Jimmy Chang,7 個月前,5,
*佩芸*,8 個月前,5,"除濕、改變磁場可以來參觀看看呦！
服務很好～很親切！"
張哲瑋,8 個月前,5,服務很好，服務人員很有耐心介紹，提問有問必答，讚讚讚👍
Janice Chen,8 個月前,5,好地方
潘Sophie,8 個月前,5,不錯的鹽燈 送禮的最佳選擇！
曹語桐,8 個月前,5,這裡很漂亮
黃怡萍,8 個月前,5,很舒壓 服務人員很優質
施龍澤,8 個月前,5,"服務親切！解說明白細心
推"
林妙穗,8 個月前,5,超棒的
Anita,8 個月前,5,很讚的地方
王新鈞,8 個月前,5,狂推淨化心靈
E & M,8 個月前,5,"真的是一個很舒服又優質的鹽燈品牌店家！
非常值得推薦給大家
來到這邊才發現鹽燈真的多種變化 太厲害了👍🏻 …"
劉筱霞,8 個月前,5,鹽燈種類多，布置佳，讚👍
王老六,8 個月前,5,"輕巧的音樂  優美的環境
樣式多款 任君挑選"
黃毓婷,8 個月前,5,好地方
neil lin,8 個月前,5,產品精美
吳美瑩,8 個月前,5,超美的
黃沛涵,8 個月前,5,超美的地方！！！！！！
蕭承發,8 個月前,5,
Vita Zeng,8 個月前,5,服務人員和善又親切，提供專業的鹽燈知識，讓我們選到了適合自己的鹽燈，款式很多很美，超推👍 …
賴國棟,9 個月前,5,服務態度親切！產品價格實在
張雅慧,9 個月前,5,超棒的地方 買了兩個小鹽熨
Hshd Shshsj,9 個月前,5,超級棒
101IslandResorts,9 個月前,5,😍 玫瑰鹽燈設計到極致！😍 …
洪特凱,9 個月前,5,
Conan Chen,9 個月前,5,很棒的購物體驗！品質很棒！
Ling Kuo,9 個月前,5,很棒的門市，門市人員很和善。
余思芸,9 個月前,5,雙11折扣喔！實品很多樣化 不錯可以來逛逛！
Hsu Yu Chi,9 個月前,5,Good 品質好 服務好
Rpg W,9 個月前,5,服務人員很熱心解說，物件齊全！
Lin William,9 個月前,5,很棒的鹽燈👍 …
李昕樺,9 個月前,5,"很棒的消費體驗👍👍
解說很詳細，物超所值👍👍"
吳玲娟,9 個月前,5,"温馨親切的服務
產品多樣化、生活化"
廖應秋,9 個月前,5,優質服務
柯依伶,9 個月前,5,找鹽燈就是要到鹽夢工場！
蘇俊誠,9 個月前,5,超多漂亮特別的鹽燈！ 非常喜歡
Jason,9 個月前,5,"很喜歡他們家的鹽燈，在場內選購會有專人介紹，想自己看也可以，沒有強迫推銷很舒適的選購環境。
他們家鹽燈種類很多，品質很好，性價比真的很高（買過別間比較便宜的品質真的差很多）。
已回購多次，自用送禮都相當適合，尤其送搬家、買新屋、開店的朋友，真的大氣又適合。
真的不喜歡逛現場的他們也有網路賣場可選購，但鹽燈真的看現場比較好，因為才能完全感受它各國角度光線的質感與效果。"
黃俊凱,10 個月前,5,氣氛很好，鹽的產品多樣性，推薦大家前來參觀選購
顏筱薇,10 個月前,5,超美的地方❤️
Alex Ch,10 個月前,5,
pupupi wen,10 個月前,5,好的！
郭聿庭,10 個月前,5,服務佳
黃,10 個月前,5,漂亮
james wang,10 個月前,5,展間舒適，產品優美，值得再來逛一次的店家
man man,10 個月前,5,"非常美麗的鹽燈
超好的服務態度
超讚👍👍👍👍👍 …"
Betty MANUAL,10 個月前,5,漂亮的燈，夯！也買了，靜化家居！
Dilys Kwok,10 個月前,5,很多選擇，服務佳！
wong drming,10 個月前,5,很漂亮的燈，老闆很親切，我買了兩個鹽燈，很開心😃 …
SHUYAO HO,10 個月前,5,讚
Owen Wu,10 個月前,5,造型很藝術，看了滿意就下手了。
Melody H,10 個月前,5,環境好，服務也好👍👍👍
信福陳,10 個月前,5,好美的地方❤️
陳信福,10 個月前,5,
陳閃,10 個月前,5,讚
黃崧博,10 個月前,5,超美的地方，買了很多❤️
趙蕙萍,10 個月前,5,服務人員專業，鹽燈造型多樣，很棒的體驗！
張維成,10 個月前,5,服務人員專業服務態度很好，鹽燈種類非常多，價格實在。
999 yield,10 個月前,5,太棒的地方好美❤️
BoHan Chen,10 個月前,5,服務態度親切！產品價格實在👍 …
Fong G,10 個月前,5,好地方❤️
潘勳年,10 個月前,5,"服務品質👍
選項很多👍
可以來參考 …"
陳姿君,10 個月前,5,工作人員很棒很有耐心的介紹＾＾
跑超快,10 個月前,5,買了白色款鹽燈超讚的
陳庭鋐,10 個月前,5,服務親切，維修專業，值得過來選購
Wei Chen Tsai,10 個月前,5,"空間很舒服
還有特別的鹽燈造型
價錢很公道"
黃錦惠,10 個月前,5,超美的地方 買了兩顆！
Robert Yu,10 個月前,5,好地方
Leon Chen,10 個月前,5,非常好
Benny Chang,11 個月前,5,很漂亮的月神眼淚貝殼鹽燈
吳濬帆,11 個月前,5,服務很好
陳靜慧,11 個月前,5,
林澤佑,11 個月前,5,除了鹽燈之外，還有兩種泡澡用的浴鹽有，蠻有意思的
劉宜嫻,11 個月前,5,
高國隆,11 個月前,5,超級棒的地方 好美
葉翊淳,11 個月前,5,好的
葉紫潔,11 個月前,5,好的
萊德,11 個月前,5,服務人員介紹專業
蔡孟璇,11 個月前,5,服務人員很專業，介紹鹽燈，品項豐富！
sophia yeh,11 個月前,5,好地方❤️❤️❤️
Victoria Yeh,11 個月前,5,
林慧玲,11 個月前,5,
Mandy Chan,11 個月前,5,第二次回購買鹽燈好地方
鄭力全,11 個月前,5,超棒的地方好美👍 …
張涴萱,11 個月前,5,
蔡宜璇,11 個月前,5,服務到位、用心細緻、會再回購
賴品瑄,11 個月前,5,
乙琳Booking,11 個月前,5,好地方👍
陳俊閔,11 個月前,5,
何大胖,11 個月前,5,
許嘉峻,1 年前,5,
ivy Chen,1 年前,5,
kikichi,1 年前,5,
Hsiuju Lin,1 年前,5,
Alien C,1 年前,5,這裡真是個漂亮又特別的地方，含多種新文創的特色公司，用鹽打造在展示的各個角落，特別意味的驚喜，藏在這間工廠的每個地方，讓人嘆為觀止，不只商品漂亮，更多樣化，創新，送禮 自用真的都是蠻不錯的選擇，同時我也購買了7個創意鹽燈，擺設在家真的是很漂亮很特別，重點是服務人員真的很親切又很熱心!!!  建議大家必來的好景點!!!一定收穫滿滿~~~
張雅茹,1 年前,5,好的
錢如意,1 年前,5,超級棒的地方👍 …
郭小芳,1 年前,5,
Elfin Hsu,1 年前,5,
