name,setTime,star,content
林明勳,3 個月前,5,
孫霞霞,2 年前,4,
Rama Krishnan,3 年前,5,
Jason666,3 年前,3,翻土中，塵土飛揚，
Yang Gigi,4 年前,4,拍照、遛小孩遛毛孩的地點
黃志偉,4 年前,4,
李偉鈞,4 年前,5,“I Love You雙鑽戒”是大台北都會公園裡的“求婚廣場”的指標，旁邊還有吹泡泡少女的地景點。
Andy F,4 年前,5,這是新景點！I Love U 雙鑽戒
