name,setTime,star,content
Gary Yang,5 個月前,5,
鄭祐亘,10 個月前,1,都黃線封鎖了⋯⋯ 無人
俊榮林,1 年前,4,
ryan Chan,1 年前,5,
Yihui Chang,1 年前,4,觀景台的地面已嚴重破碎，不知是否正在整修 。2021/10/17到訪。
Chen小芳,3 年前,2,無人管理 維護
陳玉臻,4 年前,3,
林文吉,5 年前,4,
林怡君,5 年前,5,"本來以為沒什麼，
沒想到這邊隨便一拍照都像畫一樣
有個涼亭，是轉彎處，開車絕對很不好停車，
建議騎車"
