words,tfidf,pos,freq
拍照,8.206887344167841,VB,32
貓咪,6.9010746675443375,Na,30
甲仙,5.176003888816043,Nc,47
貓巷,4.449908376669504,Nc,30
芋冰,1.9946755975699595,Na,8
散步,1.9397855333044236,VA,5
雨傘,1.5592135709542152,Na,7
寧靜,1.52367285844922,VH,5
悠閒,1.4958529033172108,VH,3
郵局,1.375755539773145,Nc,6
牆壁,1.27417620847591,Na,6
藝術,1.2552800455186972,Na,6
壁畫,1.1818316074370734,Na,3
鄉下,1.0915462996129028,Nc,2
山城,1.0486484375538114,Na,4
旅點,1.0,Na,1
文化,0.9759709528021696,Na,2
繪畫,0.9426350981070112,Na,2
高雄,0.760691084532229,Nc,6
圖案,0.7579594404761477,Na,2
住戶,0.7543615757117125,Na,2
人文,0.7193712976411535,Na,3
拍照點,0.7071067811865475,Na,1
畫作,0.6743139561539642,Na,3
西米露,0.6573942459903281,Na,1
郵筒,0.6532104587402067,Na,2
貓貓,0.648113555617037,Na,2
巷牆,0.5993426760332201,Na,1
巷內仔,0.5902418378027978,Nc,1
公園,0.5829701825558746,Nc,2
熱鬧感,0.5825199127241061,Na,1
體驗,0.5430987658463471,VC,3
栩栩如生,0.5409428296226336,VH,1
巷子口,0.5292254017185992,Nc,2
巷道,0.5169631673674767,Na,2
街弄,0.5126560837468528,Na,1
貓腳印,0.49377671200029005,Na,1
格式,0.4929382862713095,Na,1
圖樣,0.4929382862713095,Na,1
港子,0.4805475461262203,Na,1
芋球,0.4805475461262203,Na,1
巷口,0.47337532916804603,Nc,2
愜意,0.4664804937470808,VH,2
巧虎,0.46250812830833604,Na,2
橘子,0.46250812830833604,Na,2
行業,0.4480937118906345,Na,2
文青,0.4412115476253446,Nb,1
熱鬧,0.4314373442893185,VH,3
彩绘,0.4111847633476609,Na,1
傘巷,0.4111847633476609,Nc,1
街景,0.3988010072263972,Na,1
芋粿,0.3956827723545384,Na,2
佳作,0.3739939719590027,Na,1
圖騰,0.36473360100912844,Na,1
居住地,0.3361042782026472,Nc,1
療癒,0.3347130080666098,VC,1
竽頭冰,0.3347130080666098,Na,1
古樸,0.3173227508849993,VH,1
無華,0.3173227508849993,Nb,1
冰淇淋,0.31722279725731717,Na,1
葡萄,0.31722279725731717,Na,1
芋園,0.31722279725731717,Nc,1
曬太陽,0.31289859252128494,VA,1
目光,0.31289859252128494,Na,1
參觀人,0.30801334843853945,Na,1
貓星,0.30801334843853945,Nb,1
畫有,0.29687279100195907,Na,1
芋冰城,0.29578946061222255,Nc,2
三冠王,0.29578946061222255,Na,2
晃子,0.28574237887081677,Na,1
鄉鎮,0.28574237887081677,Nc,1
防火巷,0.2808852790772797,Nc,1
人情味,0.27980548240728614,Na,1
阿媽,0.27980548240728614,Na,1
插畫,0.27965495708069293,Na,1
